precision,recall,f1,fuzzy_score,cosine_similarity,max_cosine_similarity,min_cosine_similarity,boundary_overlap,orig_count,proc_count,file
0.25,0.2857142857142857,0.26666666666666666,35.1578947368421,0.7078335285186768,1.0000003576278687,0.26424869894981384,0.026973684210526313,16,19,LIPITOR.856
0.0,0.0,0.0,0.0,0.5804649591445923,0.7770238518714905,0.4491782784461975,0.0,2,5,LIPITOR.442
0.0,0.0,0.0,12.0,0.48635759949684143,0.8322421312332153,0.1376209855079651,0.0,7,25,LIPITOR.414
0.0,0.0,0.0,9.777777777777779,0.8685826063156128,1.0,0.40862202644348145,0.0,7,9,LIPITOR.792
0.0,0.0,0.0,30.2,0.794087827205658,1.0,0.4437081217765808,0.0,5,5,ARTHROTEC.52
0.5,0.5,0.5,50.0,1.0,1.0000001192092896,1.0,0.0,2,2,VOLTAREN.43
0.3333333333333333,0.5714285714285714,0.4210526315789474,36.714285714285715,0.6913600564002991,1.0000001192092896,0.3562568724155426,0.045021645021645025,7,14,LIPITOR.289
0.6,0.8571428571428571,0.7058823529411764,75.07142857142857,0.8101953864097595,1.0,0.22800584137439728,0.0,10,14,LIPITOR.218
0.375,0.42857142857142855,0.39999999999999997,62.625,0.6906607151031494,1.0000001192092896,0.22870218753814697,0.03125,8,8,LIPITOR.821
0.13333333333333333,0.15384615384615385,0.14285714285714288,23.1875,0.9099781513214111,1.000000238418579,0.6201622486114502,0.008333333333333333,14,16,LIPITOR.221
0.23076923076923078,0.2727272727272727,0.24999999999999994,31.214285714285715,0.8538457155227661,1.0000001192092896,0.32933175563812256,0.0,12,14,LIPITOR.868
0.14285714285714285,0.3333333333333333,0.2,22.142857142857142,0.6061236262321472,1.0,0.23179256916046143,0.0,3,7,LIPITOR.283
0.1111111111111111,0.3333333333333333,0.16666666666666666,11.11111111111111,0.49769559502601624,1.0000001192092896,0.18565964698791504,0.027777777777777776,3,9,ARTHROTEC.71
0.2857142857142857,0.3333333333333333,0.30769230769230765,56.75,0.7762182950973511,1.0000003576278687,0.30816954374313354,0.02894736842105263,16,20,LIPITOR.304
0.3333333333333333,0.45454545454545453,0.3846153846153846,38.93333333333333,0.8707807660102844,1.0000001192092896,0.26267576217651367,0.03809523809523809,14,15,LIPITOR.229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LIPITOR.49
0.0,0.0,0.0,0.0,0.6132787466049194,1.0000001192092896,0.29223012924194336,0.0,3,10,LIPITOR.136
0.1111111111111111,0.25,0.15384615384615383,11.11111111111111,0.6079822182655334,1.0,0.22051334381103516,0.0,4,9,LIPITOR.32
0.13333333333333333,0.18181818181818182,0.15384615384615383,25.11764705882353,0.8275024890899658,1.0000001192092896,0.28679317235946655,0.03676470588235294,13,17,LIPITOR.815
0.2,0.4,0.26666666666666666,20.0,0.6567519903182983,1.0,0.38411766290664673,0.0625,5,10,LIPITOR.502
0.6363636363636364,0.7777777777777778,0.7000000000000001,69.06666666666666,0.7908881902694702,1.000000238418579,0.31888413429260254,0.0,9,15,VOLTAREN.20
0.0,0.0,0.0,0.0,0.6875157952308655,1.0,0.2053627371788025,0.0,3,3,LIPITOR.172
0.25,0.4,0.3076923076923077,25.3,0.6462313532829285,1.0000001192092896,0.24839384853839874,0.0,7,10,LIPITOR.376
0.15,0.3,0.2,16.25,0.6667822599411011,1.0000001192092896,0.29364803433418274,0.0035714285714285713,10,20,ARTHROTEC.141
0.4,0.2222222222222222,0.2857142857142857,42.857142857142854,0.9613804817199707,1.0,0.6493096351623535,0.07936507936507937,22,14,LIPITOR.280
0.0,0.0,0.0,0.0,0.7102842330932617,0.9138776063919067,0.5686624646186829,0.0,2,4,LIPITOR.164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LIPITOR.636
0.3333333333333333,1.0,0.5,33.333333333333336,0.5749297738075256,1.0,0.26002728939056396,0.0,1,3,LIPITOR.930
0.0625,0.1111111111111111,0.08,6.555555555555555,0.6968554854393005,1.0000001192092896,0.3004792332649231,0.0,9,18,LIPITOR.315
0.0,0.0,0.0,7.454545454545454,0.28316619992256165,0.7990533709526062,0.14785492420196533,0.024793388429752063,1,11,LIPITOR.662
0.047619047619047616,0.08333333333333333,0.060606060606060615,4.545454545454546,0.5918910503387451,1.0000001192092896,0.2158772051334381,0.0,12,22,LIPITOR.814
0.0,0.0,0.0,0.0,0.3299356698989868,0.6903639435768127,0.08169545978307724,0.0,1,8,LIPITOR.823
0.0,0.0,0.0,0.0,0.869577944278717,1.0000001192092896,0.35474029183387756,0.0,5,7,LIPITOR.435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,PENNSAID.2
0.3333333333333333,0.4444444444444444,0.380952380952381,46.785714285714285,0.7964626550674438,1.0000001192092896,0.24009831249713898,0.0738095238095238,11,14,LIPITOR.468
0.09090909090909091,0.2,0.12500000000000003,12.454545454545455,0.6347160339355469,1.0000001192092896,0.23354020714759827,0.0,5,11,LIPITOR.454
0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,0.850365936756134,1.0000001192092896,0.2870635688304901,0.0,6,6,LIPITOR.976
0.25,0.2857142857142857,0.26666666666666666,30.75,0.7689008712768555,1.0000001192092896,0.20023594796657562,0.012499999999999999,11,12,LIPITOR.972
0.0,0.0,0.0,0.0,0.48316437005996704,0.7754198312759399,0.1119447648525238,0.0,4,5,LIPITOR.320
0.375,0.375,0.375,68.53846153846153,0.7669925689697266,1.0000001192092896,0.2809291481971741,0.1282051282051282,10,13,ZIPSOR.5
0.0,0.0,0.0,0.0,0.5774949789047241,1.0,0.24763701856136322,0.0,6,13,LIPITOR.543
0.5555555555555556,0.625,0.5882352941176471,58.38461538461539,0.7532148957252502,1.000000238418579,0.2921822965145111,0.04175824175824176,9,13,ARTHROTEC.26
0.07692307692307693,0.14285714285714285,0.1,13.785714285714286,0.6573956608772278,1.0,0.24082982540130615,0.0,7,14,LIPITOR.582
0.3333333333333333,0.25,0.28571428571428575,25.0,0.9837783575057983,1.0,0.9351134300231934,0.0,4,4,LIPITOR.345
0.25,0.4,0.3076923076923077,52.833333333333336,0.8458714485168457,1.0000001192092896,0.44452473521232605,0.024909420289855072,10,12,LIPITOR.6
0.3,0.375,0.33333333333333326,34.5,0.7621511816978455,1.0,0.1953018605709076,0.0,8,10,SOLARAZE.2
0.07692307692307693,0.14285714285714285,0.1,12.5,0.6080023050308228,1.0,0.17985348403453827,0.0,9,16,LIPITOR.957
0.2727272727272727,0.3333333333333333,0.3,31.90909090909091,0.823800265789032,1.0000001192092896,0.3597996234893799,0.10389610389610389,9,11,LIPITOR.294
0.15789473684210525,0.3333333333333333,0.21428571428571427,26.923076923076923,0.691764235496521,1.0000001192092896,0.39192450046539307,0.003205128205128205,13,26,LIPITOR.273
0.0,0.0,0.0,0.0,0.8302857875823975,1.0000001192092896,0.3083389103412628,0.0,6,8,LIPITOR.406
0.05555555555555555,0.1111111111111111,0.07407407407407407,6.9,0.6258625984191895,1.0000001192092896,0.27055254578590393,0.0,9,20,LIPITOR.182
0.3333333333333333,0.4,0.3636363636363636,49.0,0.8087694644927979,1.0000001192092896,0.3860822916030884,0.0,5,6,VOLTAREN.9
0.6,0.6,0.6,60.0,1.0,1.0000001192092896,0.9999998807907104,0.6,5,5,ARTHROTEC.46
0.3,0.375,0.33333333333333326,36.36363636363637,0.8039306402206421,1.0,0.4807639420032501,0.0,9,11,LIPITOR.806
0.2,0.5,0.28571428571428575,16.666666666666668,0.6490235328674316,1.0,0.23269668221473694,0.0,3,6,LIPITOR.132
0.3333333333333333,0.6666666666666666,0.4444444444444444,45.57142857142857,0.6819987893104553,1.0000001192092896,0.16006554663181305,0.011904761904761904,4,7,LIPITOR.722
0.3333333333333333,0.3333333333333333,0.3333333333333333,41.75,0.9891928434371948,1.0000001192092896,0.9567711353302002,0.0625,4,4,ARTHROTEC.118
0.4,0.3333333333333333,0.3636363636363636,68.6,0.950882613658905,1.0000001192092896,0.7544128894805908,0.03783783783783784,6,5,ARTHROTEC.53
0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,0.9332351088523865,1.0,0.7997053265571594,0.2916666666666667,3,3,LIPITOR.476
0.10714285714285714,0.2727272727272727,0.15384615384615383,12.903225806451612,0.5670533776283264,1.0000001192092896,0.2688900828361511,0.054960819453229316,11,31,LIPITOR.496
0.25,0.3333333333333333,0.28571428571428575,25.0,0.8229801058769226,1.0,0.2919204533100128,0.0,3,4,LIPITOR.209
0.08333333333333333,0.1,0.0909090909090909,8.333333333333334,0.8596494197845459,1.000000238418579,0.4647620618343353,0.0,10,12,LIPITOR.695
0.0,0.0,0.0,4.0,0.43207207322120667,1.0,0.08284696936607361,0.022727272727272724,3,12,LIPITOR.481
0.0,0.0,0.0,0.0,0.574955940246582,0.9999999403953552,0.23207859694957733,0.0,8,30,LIPITOR.671
0.14285714285714285,0.16666666666666666,0.15384615384615383,30.22222222222222,0.7388029098510742,1.0000001192092896,0.23631614446640015,0.04938271604938271,7,9,LIPITOR.120
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,LIPITOR.408
0.4666666666666667,0.7,0.56,54.578947368421055,0.8430304527282715,1.0,0.3387850821018219,0.053275671696724335,14,19,LIPITOR.111
0.05555555555555555,0.14285714285714285,0.08,9.947368421052632,0.6583954691886902,1.0000001192092896,0.30129241943359375,0.0,8,19,LIPITOR.914
0.875,0.7,0.7777777777777777,94.6,0.9337139129638672,1.0000001192092896,0.33713969588279724,0.07142857142857142,12,10,LIPITOR.357
0.10526315789473684,0.16666666666666666,0.12903225806451615,11.083333333333334,0.8210994601249695,1.0000003576278687,0.30540770292282104,0.013888888888888888,16,24,LIPITOR.927
0.0,0.0,0.0,0.0,0.8280556797981262,1.0000001192092896,0.3635190725326538,0.0,7,10,LIPITOR.378
0.0,0.0,0.0,0.0,0.534228503704071,1.0,0.07514587789773941,0.0,3,5,LIPITOR.879
0.25,0.3333333333333333,0.28571428571428575,36.5,0.8068540096282959,1.0,0.2274160385131836,0.0,3,4,ARTHROTEC.69
0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,0.7567667365074158,1.0,0.27030014991760254,0.25,3,3,LIPITOR.293
0.0,0.0,0.0,5.142857142857143,0.7846753001213074,1.000000238418579,0.2764809727668762,0.06593406593406594,5,7,LIPITOR.405
0.2,0.2222222222222222,0.2105263157894737,46.54545454545455,0.8437883257865906,1.000000238418579,0.28647565841674805,0.10929752066115701,10,11,ARTHROTEC.58
0.07692307692307693,0.2222222222222222,0.1142857142857143,34.32142857142857,0.528694212436676,1.0000001192092896,0.20990464091300964,0.017857142857142856,10,28,LIPITOR.535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,VOLTAREN-XR.13
0.10714285714285714,0.15,0.125,15.35135135135135,0.664455771446228,1.0000004768371582,0.22499820590019226,0.009873138444567017,21,37,LIPITOR.887
0.0,0.0,0.0,8.875,0.6990194320678711,1.0,0.23845453560352325,0.0,4,8,LIPITOR.982
0.125,0.16666666666666666,0.14285714285714288,45.875,0.7069704532623291,1.0,0.25380122661590576,0.06439393939393939,6,8,LIPITOR.572
0.0,0.0,0.0,0.0,0.9060590267181396,1.0,0.8121180534362793,0.0,2,2,LIPITOR.953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,LIPITOR.550
0.07142857142857142,0.25,0.11111111111111112,13.333333333333334,0.5482105016708374,1.0000001192092896,0.24711771309375763,0.02,5,15,LIPITOR.596
0.05555555555555555,0.05,0.052631578947368425,15.0,0.8309098482131958,1.0000004768371582,0.3162941336631775,0.0,22,20,LIPITOR.258
0.75,0.6666666666666666,0.7058823529411765,85.22222222222223,0.9467853903770447,1.0000001192092896,0.5210684537887573,0.09722222222222222,11,9,VOLTAREN.7
0.0,0.0,0.0,0.0,0.644727349281311,1.0000001192092896,0.19305145740509033,0.0,8,11,LIPITOR.316
0.0,0.0,0.0,0.0,0.6625620722770691,1.0000001192092896,0.16291505098342896,0.0,5,9,LIPITOR.287
0.09090909090909091,0.14285714285714285,0.1111111111111111,38.0,0.7457632422447205,1.0,0.24889855086803436,0.04112554112554112,7,11,LIPITOR.452
0.125,0.25,0.16666666666666666,16.875,0.5637896656990051,1.0,0.11903746426105499,0.0,4,8,LIPITOR.231
0.3333333333333333,0.375,0.35294117647058826,55.666666666666664,0.932587206363678,1.0000001192092896,0.683555543422699,0.05185185185185185,8,9,VOLTAREN.23
0.1111111111111111,0.25,0.15384615384615383,22.555555555555557,0.6625300645828247,1.0000001192092896,0.3128735423088074,0.0,4,9,ARTHROTEC.104
0.5,0.5,0.5,74.66666666666667,0.9331574440002441,1.0000001192092896,0.7641969919204712,0.0,6,6,CATAFLAM.2
0.0,0.0,0.0,0.0,0.72756427526474,1.0000001192092896,0.18269267678260803,0.0,2,3,VOLTAREN.31
0.047619047619047616,0.0625,0.05405405405405405,9.090909090909092,0.6539700627326965,1.0000004768371582,0.19161272048950195,0.02097902097902098,17,22,LIPITOR.97
0.22727272727272727,0.4166666666666667,0.29411764705882354,36.6,0.7288194298744202,1.000000238418579,0.2839803695678711,0.06038359788359789,18,30,LIPITOR.216
0.4,0.4,0.4000000000000001,67.28571428571429,0.9090275168418884,1.0,0.5627474784851074,0.12508544087491455,7,7,LIPITOR.606
0.6666666666666666,0.5555555555555556,0.606060606060606,72.75,0.993085503578186,1.0000007152557373,0.8893663883209229,0.0,20,16,LIPITOR.242
0.2,0.3333333333333333,0.25,47.666666666666664,0.7486721873283386,1.000000238418579,0.3188840448856354,0.0,5,6,ARTHROTEC.79
0.13333333333333333,0.4,0.2,29.11764705882353,0.5909207463264465,1.0000001192092896,0.2518360912799835,0.0,7,17,LIPITOR.281
0.3333333333333333,1.0,0.5,44.333333333333336,0.5111021995544434,1.0000001192092896,0.22530049085617065,0.2222222222222222,1,3,LIPITOR.719
0.07692307692307693,0.2857142857142857,0.12121212121212123,9.67741935483871,0.4262656271457672,1.0,0.12628306448459625,0.011827956989247313,7,31,LIPITOR.705
0.5,0.5,0.5,50.0,1.0,1.0,1.0,0.08333333333333333,4,4,LIPITOR.118
0.25,0.3333333333333333,0.28571428571428575,33.75,0.8252816796302795,1.0,0.30112677812576294,0.0,3,4,LIPITOR.580
0.0,0.0,0.0,0.0,0.9380067586898804,1.0000001192092896,0.876013457775116,0.0,2,2,LIPITOR.744
0.0625,0.14285714285714285,0.08695652173913043,6.25,0.6236958503723145,1.0000001192092896,0.1936858594417572,0.0,7,16,LIPITOR.661
0.1,0.16666666666666666,0.125,10.0,0.704298198223114,1.0000001192092896,0.3266959488391876,0.0,6,10,LIPITOR.138
0.3333333333333333,0.5,0.4,32.285714285714285,0.6801194548606873,1.0,0.2843438386917114,0.0,4,7,LIPITOR.906
0.14285714285714285,0.5,0.22222222222222224,24.88888888888889,0.5846326947212219,1.0,0.1501581370830536,0.0,2,9,LIPITOR.432
0.2,0.4,0.26666666666666666,26.3,0.6022419929504395,1.0,0.16507506370544434,0.0,5,10,LIPITOR.123
0.16666666666666666,0.14285714285714285,0.15384615384615383,14.285714285714286,0.8312268257141113,1.0000001192092896,0.6570601463317871,0.014285714285714287,7,7,PENNSAID.3
0.15384615384615385,0.2,0.17391304347826086,45.166666666666664,0.7231824398040771,1.0000001192092896,0.23731929063796997,0.023391812865497075,15,18,LIPITOR.687
0.25,0.4444444444444444,0.32,41.54545454545455,0.7204146981239319,1.0000001192092896,0.26900431513786316,0.0037878787878787876,13,22,LIPITOR.38
0.0,0.0,0.0,0.0,0.7949099540710449,1.0,0.17963986098766327,0.0,3,4,LIPITOR.963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,LIPITOR.600
0.11764705882352941,0.16666666666666666,0.13793103448275862,31.666666666666668,0.6979072093963623,1.0000001192092896,0.3074016571044922,0.020313020313020312,13,21,LIPITOR.239
0.5,0.6,0.5454545454545454,65.33333333333333,0.8825728893280029,1.0000001192092896,0.49992212653160095,0.00980392156862745,5,6,ARTHROTEC.44
0.2222222222222222,0.8,0.3478260869565218,25.285714285714285,0.6017674803733826,1.0000001192092896,0.17736968398094177,0.01098901098901099,7,21,LIPITOR.8
0.0,0.0,0.0,1.3043478260869565,0.3570779263973236,1.0000001192092896,0.13535481691360474,0.0,3,23,LIPITOR.214
0.625,0.625,0.625,82.55555555555556,1.0,1.000000238418579,1.0,0.023809523809523808,9,9,ARTHROTEC.64
0.2,0.3333333333333333,0.25,36.92857142857143,0.7792485356330872,1.0,0.3201669752597809,0.02142857142857143,10,14,LIPITOR.427
0.0,0.0,0.0,7.333333333333333,0.6116296052932739,1.000000238418579,0.2682485580444336,0.0,9,18,LIPITOR.105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,LIPITOR.489
0.0,0.0,0.0,0.0,0.8302188515663147,1.0000001192092896,0.2856781780719757,0.0,9,12,LIPITOR.812
0.0,0.0,0.0,7.166666666666667,0.39427509903907776,0.8200019001960754,0.15576991438865662,0.0,2,6,LIPITOR.743
0.18181818181818182,0.3333333333333333,0.23529411764705885,46.86666666666667,0.7987750768661499,1.0,0.2752971053123474,0.04666666666666666,10,15,LIPITOR.842
0.25,0.25,0.25,25.0,0.9040631055831909,1.0000001192092896,0.6162523627281189,0.0,4,4,LIPITOR.587
0.0,0.0,0.0,16.266666666666666,0.47400468587875366,0.8315354585647583,0.22569811344146729,0.0791005291005291,4,15,LIPITOR.816
0.25,0.16666666666666666,0.2,50.0,0.9107916355133057,1.0,0.2863328456878662,0.0,11,8,LIPITOR.807
0.14285714285714285,0.3333333333333333,0.2,21.285714285714285,0.5650346875190735,1.0000001192092896,0.21938669681549072,0.0,3,7,LIPITOR.144
0.125,0.2,0.15384615384615385,17.444444444444443,0.5577166676521301,0.9999999403953552,0.34389787912368774,0.0,5,9,DICLOFENAC-POTASSIUM.3
0.09090909090909091,0.1111111111111111,0.09999999999999999,25.583333333333332,0.7798919677734375,1.0000001192092896,0.3706882894039154,0.0625,10,12,LIPITOR.193
0.0,0.0,0.0,0.0,0.5961784720420837,1.0,0.2626245617866516,0.0,7,16,LIPITOR.342
0.4,0.3333333333333333,0.3636363636363636,70.92307692307692,0.8605445027351379,1.0000001192092896,0.22605107724666595,0.0,11,13,LIPITOR.506
0.25,1.0,0.4,57.142857142857146,0.696226954460144,1.0,0.19906207919120789,0.07936507936507937,3,7,LIPITOR.924
0.0,0.0,0.0,4.0,0.7613552808761597,1.0,0.40862202644348145,0.04296875,6,8,ARTHROTEC.124
0.1111111111111111,0.1111111111111111,0.1111111111111111,11.11111111111111,1.0,1.0000001192092896,0.9999999403953552,0.0,10,9,LIPITOR.155
0.2857142857142857,0.2857142857142857,0.2857142857142857,28.571428571428573,1.0,1.0000001192092896,0.9999999403953552,0.10459183673469388,7,7,LIPITOR.109
0.0,0.0,0.0,6.0,0.5586378574371338,0.8466391563415527,0.2391025274991989,0.0,1,4,ARTHROTEC.138
0.1111111111111111,0.2,0.14285714285714285,11.7,0.6611919403076172,1.0000001192092896,0.33910512924194336,0.0,5,10,LIPITOR.240
0.0,0.0,0.0,16.555555555555557,0.5718001127243042,1.0000001192092896,0.3050704598426819,0.07407407407407407,3,9,LIPITOR.369
0.0,0.0,0.0,0.0,0.6352072358131409,1.0000001192092896,0.22568419575691223,0.0,3,6,LIPITOR.559
0.26666666666666666,0.6666666666666666,0.3809523809523809,38.888888888888886,0.684459924697876,1.0000001192092896,0.24855181574821472,0.03146853146853147,9,18,LIPITOR.566
0.1111111111111111,0.3333333333333333,0.16666666666666666,11.11111111111111,0.5115004777908325,1.0,0.16875118017196655,0.0,3,9,LIPITOR.250
0.25,0.5,0.3333333333333333,38.25,0.46061867475509644,1.0,0.2076111137866974,0.0625,2,4,LIPITOR.716
0.047619047619047616,0.09090909090909091,0.0625,11.5,0.6989033222198486,1.0000001192092896,0.2854618430137634,0.0,13,22,LIPITOR.757
0.18181818181818182,0.6666666666666666,0.28571428571428575,16.666666666666668,0.49683108925819397,1.0,0.21985477209091187,0.0,3,12,LIPITOR.673
0.25,0.2,0.22222222222222224,20.0,0.9096058011054993,1.0,0.5480291843414307,0.0,5,5,LIPITOR.635
0.09090909090909091,0.3333333333333333,0.14285714285714288,11.466666666666667,0.5639814734458923,1.0,0.2800736427307129,0.029629629629629627,3,15,LIPITOR.851
0.4,1.0,0.5714285714285715,40.0,0.5683012008666992,1.0,0.2312716245651245,0.0,2,5,LIPITOR.372
0.0,0.0,0.0,0.0,0.43243563175201416,0.6745937466621399,0.13126620650291443,0.0,2,8,LIPITOR.451
0.09090909090909091,0.16666666666666666,0.11764705882352942,15.727272727272727,0.7178399562835693,1.0000001192092896,0.3188840448856354,0.0,6,11,LIPITOR.691
0.14285714285714285,0.5,0.22222222222222224,9.090909090909092,0.5613933205604553,1.0000001192092896,0.33858272433280945,0.0,2,11,LIPITOR.790
0.25,0.3333333333333333,0.28571428571428575,48.375,0.8192892670631409,1.0000001192092896,0.2921822965145111,0.052083333333333336,6,8,ARTHROTEC.93
0.3333333333333333,0.5714285714285714,0.4210526315789474,56.53846153846154,0.6827191114425659,1.000000238418579,0.30485254526138306,0.07511312217194571,7,13,VOLTAREN.5
0.3333333333333333,0.6666666666666666,0.4444444444444444,55.55555555555556,0.7480044960975647,1.0,0.1799079179763794,0.08333333333333333,6,9,LIPITOR.706
0.0,0.0,0.0,11.166666666666666,0.7389516830444336,1.0000001192092896,0.3107999563217163,0.0,2,6,VOLTAREN.33
0.25,0.42857142857142855,0.3157894736842105,41.166666666666664,0.7591021060943604,1.0000001192092896,0.28869280219078064,0.0,8,12,PENNSAID.1
0.0,0.0,0.0,0.0,0.7956351041793823,1.0,0.19426840543746948,0.0,13,13,LIPITOR.279
0.17647058823529413,0.23076923076923078,0.20000000000000004,24.555555555555557,0.8137979507446289,1.0000001192092896,0.2615061104297638,0.053240740740740734,15,18,LIPITOR.951
0.0,0.0,0.0,14.875,0.42578214406967163,1.0000001192092896,0.21143698692321777,0.017045454545454544,2,8,ARTHROTEC.90
0.11764705882352941,0.11764705882352941,0.11764705882352941,11.11111111111111,0.8726093769073486,1.0000003576278687,0.46089619398117065,0.0,17,18,LIPITOR.643
